core,preset,freq_hz,c_magnitude_db,python_magnitude_db,magnitude_error_db,c_phase_deg,python_phase_deg,phase_error_deg,preamp_db,max_pole_radius,pass
legacy,flat,231.021454,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,234.165695,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,237.3526,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,240.582886,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,243.857239,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,247.176163,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,250.540146,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,253.949905,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,257.406189,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,260.909515,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,264.460419,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,268.059753,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
